Date,LQD
2018-06-18,85.6766586303711
2018-06-19,85.72151947021484
2018-06-20,85.24273681640625
2018-06-21,85.17544555664062
2018-06-22,85.2801513671875
2018-06-25,85.19788360595703
2018-06-26,85.48211669921875
2018-06-27,85.77392578125
2018-06-28,85.66169738769531
2018-06-29,85.7065658569336
2018-07-02,85.7178726196289
2018-07-03,86.03295135498047
2018-07-05,86.3031005859375
2018-07-06,86.42314910888672
2018-07-09,86.48316192626953
2018-07-10,86.38562774658203
2018-07-11,86.5582275390625
2018-07-12,86.74575805664062
2018-07-13,86.81333923339844
2018-07-16,86.67076873779297
2018-07-17,86.61073303222656
2018-07-18,86.59574127197266
2018-07-19,86.73076629638672
2018-07-20,86.47566986083984
2018-07-23,86.13053894042969
2018-07-24,86.40066528320312
2018-07-25,86.51318359375
2018-07-26,86.59574127197266
2018-07-27,86.7082748413086
2018-07-30,86.58822631835938
2018-07-31,86.85834503173828
2018-08-01,86.55204010009766
2018-08-02,86.65744018554688
2018-08-03,86.92832946777344
2018-08-06,87.01112365722656
2018-08-07,86.7402114868164
2018-08-08,86.60470581054688
2018-08-09,86.67245483398438
2018-08-10,86.8154296875
2018-08-13,86.7928695678711
2018-08-14,86.90574645996094
2018-08-15,87.08636474609375
2018-08-16,87.19926452636719
2018-08-17,87.27449798583984
2018-08-20,87.50025177001953
2018-08-21,87.28205871582031
2018-08-22,87.27449798583984
2018-08-23,87.30461120605469
2018-08-24,87.47772216796875
2018-08-27,87.34223937988281
2018-08-28,87.01112365722656
2018-08-29,86.92080688476562
2018-08-30,87.00357818603516
2018-08-31,86.87562561035156
2018-09-04,86.71562194824219
2018-09-05,86.66277313232422
2018-09-06,86.90432739257812
2018-09-07,86.54199981689453
2018-09-10,86.82887268066406
2018-09-11,86.63259887695312
2018-09-12,86.80623626708984
2018-09-13,86.98738098144531
2018-09-14,86.88168334960938
2018-09-17,86.82887268066406
2018-09-18,86.47409057617188
2018-09-19,86.34576416015625
2018-09-20,86.57219696044922
2018-09-21,86.5872802734375
2018-09-24,86.39102935791016
2018-09-25,86.39102935791016
2018-09-26,86.70053100585938
2018-09-27,86.81375885009766
2018-09-28,86.75336456298828
2018-10-01,86.63373565673828
2018-10-02,86.7094497680664
2018-10-03,86.2021484375
2018-10-04,85.84629821777344
2018-10-05,85.51314544677734
2018-10-08,85.42230224609375
2018-10-09,85.66456604003906
2018-10-10,85.42988586425781
2018-10-11,85.78573608398438
2018-10-12,85.80083465576172
2018-10-15,85.6418685913086
2018-10-16,85.86141204833984
2018-10-17,85.43743133544922
2018-10-18,85.43743133544922
2018-10-19,85.33138275146484
2018-10-22,85.22542572021484
2018-10-23,85.34654998779297
2018-10-24,85.46772766113281
2018-10-25,85.36172485351562
2018-10-26,85.50553131103516
2018-10-29,85.40714263916016
2018-10-30,85.21784210205078
2018-10-31,84.97555541992188
2018-11-01,85.23310089111328
2018-11-02,84.89122009277344
2018-11-05,85.04318237304688
2018-11-06,85.18748474121094
2018-11-07,85.40782165527344
2018-11-08,85.15714263916016
2018-11-09,85.21788787841797
2018-11-12,85.21031188964844
2018-11-13,85.09632873535156
2018-11-14,84.86848449707031
2018-11-15,84.70890808105469
2018-11-16,84.8760757446289
2018-11-19,84.79248046875
2018-11-20,84.58736419677734
2018-11-21,84.76971435546875
2018-11-23,84.80766296386719
2018-11-26,84.84566497802734
2018-11-27,84.73931121826172
2018-11-28,84.96720886230469
2018-11-29,84.72412872314453
2018-11-30,84.67093658447266
2018-12-03,84.98567962646484
2018-12-04,85.00090789794922
2018-12-06,85.25999450683594
2018-12-07,85.26762390136719
2018-12-10,85.52674102783203
2018-12-11,85.67913818359375
2018-12-12,85.77059173583984
2018-12-13,85.99921417236328
2018-12-14,85.90778350830078
2018-12-17,85.99921417236328
2018-12-18,86.30655670166016
2018-12-19,86.23773956298828
2018-12-20,85.95487213134766
2018-12-21,85.87078094482422
2018-12-24,85.67202758789062
2018-12-26,85.6032485961914
2018-12-27,85.6032485961914
2018-12-28,86.00839233398438
2018-12-31,86.24539184570312
2019-01-02,86.5129165649414
2019-01-03,86.55118560791016
2019-01-04,86.49761199951172
2019-01-07,86.50532531738281
2019-01-08,86.6964111328125
2019-01-09,87.0251235961914
2019-01-10,86.79576873779297
2019-01-11,86.9562759399414
2019-01-14,86.72697448730469
2019-01-15,86.7804946899414
2019-01-16,86.94865417480469
2019-01-17,87.12450408935547
2019-01-18,87.27735900878906
2019-01-22,87.42259979248047
2019-01-23,87.64429473876953
2019-01-24,87.8736572265625
2019-01-25,87.95008850097656
2019-01-28,87.93480682373047
2019-01-29,88.12592315673828
2019-01-30,88.53106689453125
2019-01-31,89.15029907226562
2019-02-01,88.93790435791016
2019-02-04,88.81522369384766
2019-02-05,89.17559814453125
2019-02-06,89.00689697265625
2019-02-07,88.99158477783203
2019-02-08,89.21394348144531
2019-02-11,89.0145492553711
2019-02-12,89.13723754882812
2019-02-13,88.90719604492188
2019-02-14,89.00689697265625
2019-02-15,89.11425018310547
2019-02-19,89.16793823242188
2019-02-20,89.09122467041016
2019-02-21,88.83821105957031
2019-02-22,89.23690795898438
2019-02-25,89.20624542236328
2019-02-26,89.34429168701172
2019-02-27,89.09122467041016
2019-02-28,88.96855163574219
2019-03-01,88.8132095336914
2019-03-04,89.01315307617188
2019-03-05,89.0439453125
2019-03-06,89.1285171508789
2019-03-07,89.42081451416016
2019-03-08,89.53618621826172
2019-03-11,89.63621520996094
2019-03-12,89.88230895996094
2019-03-13,89.73616790771484
2019-03-14,89.559326171875
2019-03-15,89.88230895996094
2019-03-18,89.83617401123047
2019-03-19,89.85153198242188
2019-03-20,90.45917510986328
2019-03-21,90.62837982177734
2019-03-22,91.18217468261719
2019-03-25,91.36676025390625
2019-03-26,91.40522003173828
2019-03-27,91.5282974243164
2019-03-28,91.64363861083984
2019-03-29,91.57442474365234
2019-04-01,91.23344421386719
2019-04-02,91.35688018798828
2019-04-03,91.16398620605469
2019-04-04,91.31060028076172
2019-04-05,91.45716857910156
2019-04-08,91.32600402832031
