Date,XLF
2019-06-28,24.214773178100586
2019-07-01,24.504301071166992
2019-07-02,24.44288444519043
2019-07-03,24.63590431213379
2019-07-05,24.70608901977539
2019-07-08,24.5832576751709
2019-07-09,24.627126693725586
2019-07-10,24.53938865661621
2019-07-11,24.679765701293945
2019-07-12,24.846464157104492
2019-07-15,24.70608901977539
2019-07-16,24.64467430114746
2019-07-17,24.434110641479492
2019-07-18,24.61835479736328
2019-07-19,24.51306915283203
2019-07-22,24.565711975097656
2019-07-23,24.820144653320312
2019-07-24,25.07457160949707
2019-07-25,24.899105072021484
2019-07-26,25.17108154296875
2019-07-29,24.97806167602539
2019-07-30,24.90787696838379
2019-07-31,24.785043716430664
2019-08-01,24.223546981811523
2019-08-02,24.214773178100586
2019-08-05,23.40761947631836
2019-08-06,23.784873962402344
2019-08-07,23.469026565551758
2019-08-08,23.91647720336914
2019-08-09,23.837512969970703
2019-08-12,23.38129425048828
2019-08-13,23.67081069946289
2019-08-14,22.79347038269043
2019-08-15,22.907527923583984
2019-08-16,23.311111450195312
2019-08-19,23.547990798950195
2019-08-20,23.232149124145508
2019-08-21,23.337425231933594
2019-08-22,23.495346069335938
2019-08-23,22.898761749267578
2019-08-26,23.118091583251953
2019-08-27,22.97771453857422
2019-08-28,23.188274383544922
2019-08-29,23.539215087890625
2019-08-30,23.618179321289062
2019-09-03,23.37252426147461
2019-09-04,23.60063362121582
2019-09-05,24.083168029785156
2019-09-06,24.074398040771484
2019-09-09,24.44288444519043
2019-09-10,24.53061866760254
2019-09-11,24.670995712280273
2019-09-12,24.802595138549805
2019-09-13,24.99561309814453
2019-09-16,24.90787696838379
2019-09-17,24.9341983795166
2019-09-18,25.021930694580078
2019-09-19,24.90787696838379
2019-09-20,24.761499404907227
2019-09-23,24.805585861206055
2019-09-24,24.56749725341797
2019-09-25,24.770315170288086
2019-09-26,24.655677795410156
2019-09-27,24.75267791748047
2019-09-30,24.690950393676758
2019-10-01,24.170679092407227
2019-10-02,23.676856994628906
2019-10-03,23.77385711669922
2019-10-04,24.214767456054688
2019-10-07,24.0913143157959
2019-10-08,23.615127563476562
2019-10-09,23.835586547851562
2019-10-10,24.08249282836914
2019-10-11,24.38231086730957
2019-10-14,24.417591094970703
2019-10-15,24.770315170288086
2019-10-16,24.708585739135742
2019-10-17,24.726226806640625
2019-10-18,24.787952423095703
2019-10-21,25.131864547729492
2019-10-22,25.06131362915039
2019-10-23,25.16713523864746
2019-10-24,25.131864547729492
2019-10-25,25.25531578063965
2019-10-28,25.387588500976562
2019-10-29,25.44931983947754
2019-10-30,25.431676864624023
2019-10-31,25.308223724365234
2019-11-01,25.6785888671875
2019-11-04,25.899045944213867
2019-11-05,25.996044158935547
2019-11-06,26.128314971923828
2019-11-07,26.32232093811035
2019-11-08,26.31349754333496
2019-11-11,26.24295997619629
2019-11-12,26.278223037719727
2019-11-13,26.110681533813477
2019-11-14,26.16358757019043
2019-11-15,26.2341365814209
2019-11-18,26.287046432495117
2019-11-19,26.339950561523438
2019-11-20,26.21649932861328
2019-11-21,26.19005012512207
2019-11-22,26.384042739868164
2019-11-25,26.551589965820312
2019-11-26,26.525136947631836
2019-11-27,26.63096046447754
2019-11-29,26.58686637878418
2019-12-02,26.419321060180664
2019-12-03,26.048959732055664
2019-12-04,26.29585838317871
2019-12-05,26.419321060180664
2019-12-06,26.77204704284668
2019-12-09,26.71031951904297
2019-12-10,26.719135284423828
2019-12-11,26.657407760620117
2019-12-12,27.17767906188965
2019-12-13,27.080678939819336
2019-12-16,27.17767906188965
2019-12-17,27.283504486083984
2019-12-18,27.16886329650879
2019-12-19,27.16004753112793
2019-12-20,27.191951751708984
2019-12-23,27.12990951538086
2019-12-24,27.191951751708984
2019-12-26,27.342626571655273
2019-12-27,27.271726608276367
2019-12-30,27.191951751708984
2019-12-31,27.280588150024414
2020-01-02,27.546480178833008
2020-01-03,27.253997802734375
2020-01-06,27.236268997192383
2020-01-07,27.05901527404785
2020-01-08,27.236268997192383
2020-01-09,27.404672622680664
2020-01-10,27.20081901550293
2020-01-13,27.38694190979004
2020-01-14,27.333763122558594
2020-01-15,27.183094024658203
2020-01-16,27.422393798828125
2020-01-17,27.502164840698242
2020-01-21,27.271726608276367
2020-01-22,27.351486206054688
2020-01-23,27.280588150024414
2020-01-24,26.934921264648438
2020-01-27,26.518360137939453
