Date,HYG
2021-06-16,66.02193450927734
2021-06-17,66.06722259521484
2021-06-18,66.03701782226562
2021-06-21,66.16542053222656
2021-06-22,66.21074676513672
2021-06-23,66.14273834228516
2021-06-24,66.34668731689453
2021-06-25,66.41466522216797
2021-06-28,66.40714263916016
2021-06-29,66.49022674560547
2021-06-30,66.49778747558594
2021-07-01,66.62811279296875
2021-07-02,66.73419952392578
2021-07-06,66.6963119506836
2021-07-07,66.71905517578125
2021-07-08,66.57506561279297
2021-07-09,66.68876647949219
2021-07-12,66.666015625
2021-07-13,66.46900177001953
2021-07-14,66.57506561279297
2021-07-15,66.52957916259766
2021-07-16,66.43864440917969
2021-07-19,65.99152374267578
2021-07-20,66.32495880126953
2021-07-21,66.4841079711914
2021-07-22,66.52201080322266
2021-07-23,66.65084838867188
2021-07-26,66.55233764648438
2021-07-27,66.46138763427734
2021-07-28,66.51443481445312
2021-07-29,66.65841674804688
2021-07-30,66.5674819946289
2021-08-02,66.40250396728516
2021-08-03,66.478515625
2021-08-04,66.35686492919922
2021-08-05,66.50892639160156
2021-08-06,66.43290710449219
2021-08-09,66.28087615966797
2021-08-10,66.1288070678711
2021-08-11,66.2352294921875
2021-08-12,66.3492660522461
2021-08-13,66.49374389648438
2021-08-16,66.51654052734375
2021-08-17,66.36448669433594
2021-08-18,66.2124252319336
2021-08-19,66.204833984375
2021-08-20,66.36448669433594
2021-08-23,66.56976318359375
2021-08-24,66.66101837158203
2021-08-25,66.72942352294922
2021-08-26,66.69140625
2021-08-27,66.8738784790039
2021-08-30,66.95748901367188
2021-08-31,66.97271728515625
2021-09-01,67.0299072265625
2021-09-02,67.11380004882812
2021-09-03,67.12142944335938
2021-09-07,66.94600677490234
2021-09-08,67.02228546142578
2021-09-09,67.08329772949219
2021-09-10,66.98413848876953
2021-09-13,67.15196990966797
2021-09-14,67.12142944335938
2021-09-15,67.22055053710938
2021-09-16,67.19768524169922
2021-09-17,67.11380004882812
2021-09-20,66.87736511230469
2021-09-21,66.99174499511719
2021-09-22,67.11380004882812
2021-09-23,67.14432525634766
2021-09-24,67.04515838623047
2021-09-27,66.98413848876953
2021-09-28,66.67906951904297
2021-09-29,66.80110931396484
2021-09-30,66.72486114501953
2021-10-01,66.88479614257812
2021-10-04,66.64755249023438
2021-10-05,66.61698913574219
2021-10-06,66.57869720458984
2021-10-07,66.58634948730469
2021-10-08,66.38738250732422
2021-10-11,66.1807861328125
2021-10-12,66.30326080322266
2021-10-13,66.47920989990234
2021-10-14,66.85417938232422
2021-10-15,66.73941040039062
2021-10-18,66.70877838134766
2021-10-19,66.75465393066406
2021-10-20,66.77760314941406
2021-10-21,66.60929870605469
2021-10-22,66.44862365722656
2021-10-25,66.56336212158203
2021-10-26,66.57869720458984
2021-10-27,66.52510833740234
2021-10-28,66.69346618652344
2021-10-29,66.5174789428711
2021-11-01,66.44609069824219
2021-11-02,66.60728454589844
2021-11-03,66.73777770996094
2021-11-04,66.91433715820312
2021-11-05,67.16764068603516
2021-11-08,67.08324432373047
2021-11-09,67.13697052001953
2021-11-10,66.76082611083984
2021-11-11,66.64567565917969
2021-11-12,66.668701171875
2021-11-15,66.59192657470703
2021-11-16,66.62260437011719
2021-11-17,66.55354309082031
2021-11-18,66.49980926513672
2021-11-19,66.44609069824219
2021-11-22,66.19274139404297
2021-11-23,66.10066986083984
2021-11-24,66.08531188964844
2021-11-26,65.6093521118164
2021-11-29,66.0162353515625
2021-11-30,65.73986053466797
2021-12-01,65.74913024902344
2021-12-02,66.23432922363281
2021-12-03,66.23432922363281
2021-12-06,66.5270004272461
2021-12-07,66.88126373291016
2021-12-08,66.8658676147461
2021-12-09,66.56548309326172
2021-12-10,66.71951293945312
2021-12-13,66.71951293945312
2021-12-14,66.60397338867188
2021-12-15,66.85816192626953
2021-12-16,66.8086929321289
2021-12-17,66.74686431884766
2021-12-20,66.63093566894531
2021-12-21,66.98644256591797
2021-12-22,67.1641845703125
2021-12-23,67.3573989868164
2021-12-27,67.42694091796875
2021-12-28,67.3960189819336
2021-12-29,67.28779602050781
2021-12-30,67.25687408447266
2021-12-31,67.24146270751953
2022-01-03,67.21055603027344
2022-01-04,67.04053497314453
