Date,QQQ
2018-04-04,151.48609924316406
2018-04-05,152.3490447998047
2018-04-06,148.53683471679688
2018-04-09,149.5800018310547
2018-04-10,152.88018798828125
2018-04-11,151.9981689453125
2018-04-12,153.82850646972656
2018-04-13,153.03179931640625
2018-04-16,154.1982879638672
2018-04-17,157.5174560546875
2018-04-18,157.8399200439453
2018-04-19,156.3889923095703
2018-04-20,153.913818359375
2018-04-23,153.52499389648438
2018-04-24,150.27218627929688
2018-04-25,150.45245361328125
2018-04-26,153.61985778808594
2018-04-27,153.71469116210938
2018-04-30,152.62408447265625
2018-05-01,154.3690185546875
2018-05-02,153.4586181640625
2018-05-03,153.4396514892578
2018-05-04,156.35101318359375
2018-05-07,157.65028381347656
2018-05-08,157.48902893066406
2018-05-09,159.2054901123047
2018-05-10,160.8555450439453
2018-05-11,160.7039031982422
2018-05-14,160.97889709472656
2018-05-15,159.1959991455078
2018-05-16,160.2486572265625
2018-05-17,159.63223266601562
2018-05-18,158.80714416503906
2018-05-21,159.6986083984375
2018-05-22,159.49000549316406
2018-05-23,160.83663940429688
2018-05-24,160.78924560546875
2018-05-25,160.95042419433594
2018-05-29,160.2392120361328
2018-05-30,161.3866424560547
2018-05-31,161.28240966796875
2018-06-01,163.81439208984375
2018-06-04,165.2937774658203
2018-06-05,165.8058624267578
2018-06-06,166.77317810058594
2018-06-07,165.4170379638672
2018-06-08,165.4265594482422
2018-06-11,165.87225341796875
2018-06-12,166.74468994140625
2018-06-13,166.73519897460938
2018-06-14,168.42324829101562
2018-06-15,167.83526611328125
2018-06-18,167.73838806152344
2018-06-19,167.26318359375
2018-06-20,168.45108032226562
2018-06-21,166.987548828125
2018-06-22,166.61692810058594
2018-06-25,162.8629913330078
2018-06-26,163.5282440185547
2018-06-27,161.304443359375
2018-06-28,162.69195556640625
2018-06-29,163.12908935546875
2018-07-02,164.22203063964844
2018-07-03,162.32130432128906
2018-07-05,164.3361053466797
2018-07-06,166.8925018310547
2018-07-09,168.39410400390625
2018-07-10,168.5176239013672
2018-07-11,167.6623077392578
2018-07-12,170.55137634277344
2018-07-13,170.69395446777344
2018-07-16,170.28529357910156
2018-07-17,171.3211669921875
2018-07-18,170.99803161621094
2018-07-19,170.1427764892578
2018-07-20,170.10475158691406
2018-07-23,170.6464385986328
2018-07-24,171.34971618652344
2018-07-25,173.74462890625
2018-07-26,171.1121063232422
2018-07-27,168.80274963378906
2018-07-30,166.4173583984375
2018-07-31,167.69085693359375
2018-08-01,168.32760620117188
2018-08-02,170.617919921875
2018-08-03,171.140625
2018-08-06,172.1480255126953
2018-08-07,172.7752685546875
2018-08-08,172.98439025878906
2018-08-09,172.87986755371094
2018-08-10,171.5587921142578
2018-08-13,171.36871337890625
2018-08-14,172.44264221191406
