Date,IWM
2019-04-15,143.57620239257812
2019-04-16,143.91421508789062
2019-04-17,142.59877014160156
2019-04-18,142.17852783203125
2019-04-22,141.8040008544922
2019-04-23,143.9416046142578
2019-04-24,144.3892059326172
2019-04-25,143.19252014160156
2019-04-26,144.58108520507812
2019-04-29,145.27536010742188
2019-04-30,144.59933471679688
2019-05-01,143.22909545898438
2019-05-02,143.8959197998047
2019-05-03,146.64556884765625
2019-05-06,146.81002807617188
2019-05-07,143.90505981445312
2019-05-08,143.20169067382812
2019-05-09,142.68093872070312
2019-05-10,143.07376098632812
2019-05-13,138.51535034179688
2019-05-14,140.2601318359375
2019-05-15,140.71694946289062
2019-05-16,141.59388732910156
2019-05-17,139.62071228027344
2019-05-20,138.65243530273438
2019-05-21,140.51597595214844
2019-05-22,139.33753967285156
2019-05-23,136.46908569335938
2019-05-24,137.74806213378906
2019-05-28,136.6518096923828
2019-05-29,135.5099334716797
2019-05-30,135.13536071777344
2019-05-31,133.24441528320312
2019-06-03,133.7103271484375
2019-06-04,137.17250061035156
2019-06-05,137.19992065429688
2019-06-06,136.84364318847656
2019-06-07,137.8119659423828
2019-06-10,138.62503051757812
2019-06-11,138.2139434814453
2019-06-12,138.3691864013672
2019-06-13,139.83084106445312
2019-06-14,138.60670471191406
2019-06-17,139.5628662109375
2019-06-18,141.18553161621094
2019-06-19,141.689697265625
2019-06-20,142.35890197753906
2019-06-21,141.13047790527344
2019-06-24,139.4161834716797
2019-06-25,138.56365966796875
2019-06-26,138.24281311035156
2019-06-27,140.83714294433594
2019-06-28,142.55137634277344
2019-07-01,143.10145568847656
2019-07-02,142.23052978515625
2019-07-03,143.2481231689453
2019-07-05,143.6331787109375
2019-07-08,142.26724243164062
2019-07-09,142.45974731445312
2019-07-10,142.70724487304688
2019-07-11,142.01051330566406
2019-07-12,143.1106414794922
2019-07-15,142.35890197753906
2019-07-16,142.31301879882812
2019-07-17,141.29551696777344
2019-07-18,141.8271942138672
2019-07-19,141.0113067626953
2019-07-22,140.8829803466797
2019-07-23,141.8180389404297
2019-07-24,144.16485595703125
2019-07-25,142.42303466796875
2019-07-26,144.10984802246094
2019-07-29,143.14724731445312
2019-07-30,144.696533203125
2019-07-31,143.5231475830078
2019-08-01,141.44219970703125
2019-08-02,139.87454223632812
2019-08-05,135.67593383789062
2019-08-06,136.92269897460938
2019-08-07,136.885986328125
2019-08-08,139.837890625
2019-08-09,138.07777404785156
2019-08-12,136.29014587402344
2019-08-13,137.75694274902344
2019-08-14,133.90667724609375
2019-08-15,133.37490844726562
2019-08-16,136.2534942626953
2019-08-19,137.6285858154297
2019-08-20,136.73020935058594
2019-08-21,137.85777282714844
2019-08-22,137.53692626953125
2019-08-23,133.31993103027344
2019-08-26,134.7866668701172
2019-08-27,132.7882537841797
2019-08-28,134.3374786376953
2019-08-29,136.6935272216797
2019-08-30,136.44598388671875
2019-09-03,134.44757080078125
2019-09-04,135.5292510986328
2019-09-05,138.05023193359375
2019-09-06,137.4176788330078
2019-09-09,139.26034545898438
2019-09-10,141.0388641357422
2019-09-11,143.92649841308594
2019-09-12,143.9631805419922
2019-09-13,144.21067810058594
2019-09-16,144.7515411376953
2019-09-17,144.375732421875
2019-09-18,143.48648071289062
2019-09-19,142.78973388671875
2019-09-20,142.48724365234375
2019-09-23,142.377197265625
2019-09-24,140.2282257080078
